,MatchID,Season,MatchWeek,Date,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,Referee,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards
7203,2011-2012_Fulham_Sunderland,2011-2012,36,2012-05-06,Fulham,Sunderland,2,1,H,M Atkinson,9.0,13.0,0.0,0.0,0.0,0.0
7204,2011-2012_Man United_Swansea,2011-2012,36,2012-05-06,Man United,Swansea,2,0,H,C Foy,12.0,6.0,1.0,0.0,0.0,0.0
7205,2011-2012_Newcastle_Man City,2011-2012,36,2012-05-06,Newcastle,Man City,0,2,A,H Webb,12.0,7.0,4.0,3.0,0.0,0.0
7206,2011-2012_QPR_Stoke,2011-2012,36,2012-05-06,QPR,Stoke,1,0,H,A Marriner,11.0,14.0,0.0,0.0,0.0,0.0
7207,2011-2012_Wolves_Everton,2011-2012,36,2012-05-06,Wolves,Everton,0,0,D,L Mason,7.0,10.0,0.0,0.0,0.0,0.0
7208,2011-2012_Blackburn_Wigan,2011-2012,36,2012-05-07,Blackburn,Wigan,0,1,A,M Clattenburg,14.0,12.0,2.0,1.0,0.0,0.0
7209,2011-2012_Liverpool_Chelsea,2011-2012,36,2012-05-08,Liverpool,Chelsea,4,1,H,K Friend,15.0,13.0,2.0,4.0,0.0,0.0
7210,2011-2012_Chelsea_Blackburn,2011-2012,37,2012-05-13,Chelsea,Blackburn,2,1,H,L Mason,13.0,4.0,1.0,0.0,0.0,0.0
7211,2011-2012_Everton_Newcastle,2011-2012,37,2012-05-13,Everton,Newcastle,3,1,H,A Marriner,15.0,16.0,2.0,1.0,0.0,0.0
7212,2011-2012_Man City_QPR,2011-2012,37,2012-05-13,Man City,QPR,3,2,H,M Dean,4.0,6.0,1.0,1.0,0.0,1.0
7213,2011-2012_Norwich_Aston Villa,2011-2012,37,2012-05-13,Norwich,Aston Villa,2,0,H,M Atkinson,6.0,10.0,1.0,2.0,0.0,0.0
7214,2011-2012_Stoke_Bolton,2011-2012,37,2012-05-13,Stoke,Bolton,2,2,D,C Foy,10.0,5.0,1.0,1.0,0.0,0.0
7215,2011-2012_Sunderland_Man United,2011-2012,37,2012-05-13,Sunderland,Man United,0,1,A,H Webb,14.0,11.0,3.0,3.0,0.0,0.0
7216,2011-2012_Swansea_Liverpool,2011-2012,37,2012-05-13,Swansea,Liverpool,1,0,H,M Halsey,5.0,5.0,1.0,1.0,0.0,0.0
7217,2011-2012_Tottenham_Fulham,2011-2012,37,2012-05-13,Tottenham,Fulham,2,0,H,P Dowd,8.0,12.0,0.0,2.0,0.0,0.0
7218,2011-2012_West Brom_Arsenal,2011-2012,37,2012-05-13,West Brom,Arsenal,2,3,A,M Jones,12.0,10.0,0.0,1.0,0.0,0.0
7219,2011-2012_Wigan_Wolves,2011-2012,37,2012-05-13,Wigan,Wolves,3,2,H,M Oliver,15.0,9.0,1.0,2.0,0.0,0.0
7220,2012-2013_Arsenal_Sunderland,2012-2013,1,2012-08-18,Arsenal,Sunderland,0,0,D,C Foy,12.0,8.0,0.0,0.0,0.0,0.0
7221,2012-2013_Fulham_Norwich,2012-2013,1,2012-08-18,Fulham,Norwich,5,0,H,M Oliver,12.0,11.0,0.0,0.0,0.0,0.0
7222,2012-2013_Newcastle_Tottenham,2012-2013,1,2012-08-18,Newcastle,Tottenham,2,1,H,M Atkinson,12.0,8.0,2.0,2.0,0.0,0.0
7223,2012-2013_QPR_Swansea,2012-2013,1,2012-08-18,QPR,Swansea,0,5,A,L Probert,11.0,14.0,2.0,2.0,0.0,0.0
7224,2012-2013_Reading_Stoke,2012-2013,1,2012-08-18,Reading,Stoke,1,1,D,K Friend,9.0,14.0,2.0,4.0,0.0,1.0
7225,2012-2013_West Brom_Liverpool,2012-2013,1,2012-08-18,West Brom,Liverpool,3,0,H,P Dowd,10.0,11.0,1.0,4.0,0.0,1.0
7226,2012-2013_West Ham_Aston Villa,2012-2013,1,2012-08-18,West Ham,Aston Villa,1,0,H,M Dean,17.0,8.0,0.0,1.0,0.0,0.0
7227,2012-2013_Man City_Southampton,2012-2013,1,2012-08-19,Man City,Southampton,3,2,H,H Webb,4.0,6.0,1.0,2.0,0.0,0.0
7228,2012-2013_Wigan_Chelsea,2012-2013,1,2012-08-19,Wigan,Chelsea,0,2,A,M Jones,16.0,11.0,2.0,2.0,0.0,0.0
7229,2012-2013_Everton_Man United,2012-2013,1,2012-08-20,Everton,Man United,1,0,H,A Marriner,12.0,11.0,1.0,2.0,0.0,0.0
7230,2012-2013_Chelsea_Reading,2012-2013,1,2012-08-22,Chelsea,Reading,4,2,H,L Mason,11.0,14.0,0.0,2.0,0.0,0.0
7231,2012-2013_Aston Villa_Everton,2012-2013,2,2012-08-25,Aston Villa,Everton,1,3,A,M Oliver,10.0,7.0,1.0,0.0,1.0,0.0
7232,2012-2013_Chelsea_Newcastle,2012-2013,2,2012-08-25,Chelsea,Newcastle,2,0,H,P Dowd,8.0,10.0,1.0,0.0,0.0,0.0
7233,2012-2013_Man United_Fulham,2012-2013,2,2012-08-25,Man United,Fulham,3,2,H,K Friend,12.0,7.0,0.0,1.0,0.0,0.0
7234,2012-2013_Norwich_QPR,2012-2013,2,2012-08-25,Norwich,QPR,1,1,D,M Clattenburg,15.0,14.0,0.0,2.0,0.0,0.0
7235,2012-2013_Southampton_Wigan,2012-2013,2,2012-08-25,Southampton,Wigan,0,2,A,A Taylor,11.0,9.0,0.0,0.0,0.0,0.0
7236,2012-2013_Swansea_West Ham,2012-2013,2,2012-08-25,Swansea,West Ham,3,0,H,M Atkinson,13.0,17.0,2.0,4.0,0.0,0.0
7237,2012-2013_Tottenham_West Brom,2012-2013,2,2012-08-25,Tottenham,West Brom,1,1,D,M Dean,8.0,7.0,1.0,2.0,0.0,0.0
7238,2012-2013_Liverpool_Man City,2012-2013,2,2012-08-26,Liverpool,Man City,2,2,D,A Marriner,10.0,7.0,1.0,0.0,0.0,0.0
7239,2012-2013_Stoke_Arsenal,2012-2013,2,2012-08-26,Stoke,Arsenal,0,0,D,L Mason,9.0,9.0,2.0,0.0,0.0,0.0
7240,2012-2013_Man City_QPR,2012-2013,3,2012-09-01,Man City,QPR,3,1,H,C Foy,12.0,3.0,2.0,1.0,0.0,0.0
7241,2012-2013_Swansea_Sunderland,2012-2013,3,2012-09-01,Swansea,Sunderland,2,2,D,R East,11.0,7.0,1.0,1.0,1.0,0.0
7242,2012-2013_Tottenham_Norwich,2012-2013,3,2012-09-01,Tottenham,Norwich,1,1,D,M Halsey,7.0,12.0,1.0,0.0,1.0,0.0
7243,2012-2013_West Brom_Everton,2012-2013,3,2012-09-01,West Brom,Everton,2,0,H,J Moss,11.0,15.0,1.0,4.0,0.0,0.0
7244,2012-2013_West Ham_Fulham,2012-2013,3,2012-09-01,West Ham,Fulham,3,0,H,A Taylor,12.0,5.0,0.0,0.0,0.0,0.0
7245,2012-2013_Wigan_Stoke,2012-2013,3,2012-09-01,Wigan,Stoke,2,2,D,M Atkinson,13.0,11.0,1.0,2.0,0.0,0.0
7246,2012-2013_Liverpool_Arsenal,2012-2013,3,2012-09-02,Liverpool,Arsenal,0,2,A,H Webb,12.0,7.0,2.0,2.0,0.0,0.0
7247,2012-2013_Newcastle_Aston Villa,2012-2013,3,2012-09-02,Newcastle,Aston Villa,1,1,D,L Probert,6.0,20.0,1.0,4.0,0.0,0.0
7248,2012-2013_Southampton_Man United,2012-2013,3,2012-09-02,Southampton,Man United,2,3,A,M Dean,9.0,4.0,1.0,0.0,0.0,0.0
7249,2012-2013_Arsenal_Southampton,2012-2013,4,2012-09-15,Arsenal,Southampton,6,1,H,K Friend,4.0,7.0,0.0,0.0,0.0,0.0
7250,2012-2013_Aston Villa_Swansea,2012-2013,4,2012-09-15,Aston Villa,Swansea,2,0,H,L Mason,11.0,4.0,3.0,1.0,0.0,0.0
7251,2012-2013_Fulham_West Brom,2012-2013,4,2012-09-15,Fulham,West Brom,3,0,H,R East,6.0,10.0,0.0,0.0,0.0,1.0
7252,2012-2013_Man United_Wigan,2012-2013,4,2012-09-15,Man United,Wigan,4,0,H,M Oliver,10.0,14.0,2.0,2.0,0.0,0.0
7253,2012-2013_Norwich_West Ham,2012-2013,4,2012-09-15,Norwich,West Ham,0,0,D,C Foy,10.0,12.0,0.0,1.0,0.0,0.0
7254,2012-2013_QPR_Chelsea,2012-2013,4,2012-09-15,QPR,Chelsea,0,0,D,A Marriner,16.0,17.0,0.0,2.0,0.0,0.0
7255,2012-2013_Stoke_Man City,2012-2013,4,2012-09-15,Stoke,Man City,1,1,D,M Clattenburg,12.0,12.0,0.0,1.0,0.0,0.0
7256,2012-2013_Sunderland_Liverpool,2012-2013,4,2012-09-15,Sunderland,Liverpool,1,1,D,M Atkinson,18.0,10.0,1.0,2.0,0.0,0.0
7257,2012-2013_Reading_Tottenham,2012-2013,4,2012-09-16,Reading,Tottenham,1,3,A,H Webb,4.0,9.0,0.0,1.0,0.0,0.0
7258,2012-2013_Everton_Newcastle,2012-2013,4,2012-09-17,Everton,Newcastle,2,2,D,M Jones,16.0,12.0,3.0,3.0,0.0,0.0
7259,2012-2013_Chelsea_Stoke,2012-2013,5,2012-09-22,Chelsea,Stoke,1,0,H,M Oliver,12.0,15.0,2.0,1.0,0.0,0.0
7260,2012-2013_Southampton_Aston Villa,2012-2013,5,2012-09-22,Southampton,Aston Villa,4,1,H,J Moss,5.0,13.0,1.0,3.0,0.0,0.0
7261,2012-2013_Swansea_Everton,2012-2013,5,2012-09-22,Swansea,Everton,0,3,A,A Taylor,23.0,7.0,4.0,1.0,1.0,0.0
7262,2012-2013_West Brom_Reading,2012-2013,5,2012-09-22,West Brom,Reading,1,0,H,C Foy,14.0,6.0,1.0,0.0,0.0,0.0
7263,2012-2013_West Ham_Sunderland,2012-2013,5,2012-09-22,West Ham,Sunderland,1,1,D,L Mason,12.0,10.0,2.0,1.0,0.0,0.0
7264,2012-2013_Wigan_Fulham,2012-2013,5,2012-09-22,Wigan,Fulham,1,2,A,L Probert,7.0,13.0,0.0,3.0,0.0,0.0
7265,2012-2013_Liverpool_Man United,2012-2013,5,2012-09-23,Liverpool,Man United,1,2,A,M Halsey,14.0,7.0,1.0,2.0,1.0,0.0
7266,2012-2013_Man City_Arsenal,2012-2013,5,2012-09-23,Man City,Arsenal,1,1,D,M Dean,11.0,7.0,1.0,0.0,0.0,0.0
7267,2012-2013_Newcastle_Norwich,2012-2013,5,2012-09-23,Newcastle,Norwich,1,0,H,N Swarbrick,11.0,19.0,1.0,1.0,0.0,0.0
7268,2012-2013_Tottenham_QPR,2012-2013,5,2012-09-23,Tottenham,QPR,2,1,H,P Dowd,7.0,12.0,0.0,2.0,0.0,0.0
7269,2012-2013_Arsenal_Chelsea,2012-2013,6,2012-09-29,Arsenal,Chelsea,1,2,A,M Atkinson,14.0,13.0,2.0,3.0,0.0,0.0
7270,2012-2013_Everton_Southampton,2012-2013,6,2012-09-29,Everton,Southampton,3,1,H,L Probert,2.0,3.0,0.0,0.0,0.0,0.0
7271,2012-2013_Fulham_Man City,2012-2013,6,2012-09-29,Fulham,Man City,1,2,A,M Halsey,7.0,12.0,0.0,1.0,0.0,0.0
7272,2012-2013_Man United_Tottenham,2012-2013,6,2012-09-29,Man United,Tottenham,2,3,A,C Foy,5.0,7.0,0.0,0.0,0.0,0.0
7273,2012-2013_Norwich_Liverpool,2012-2013,6,2012-09-29,Norwich,Liverpool,2,5,A,M Jones,5.0,2.0,1.0,0.0,0.0,0.0
7274,2012-2013_Reading_Newcastle,2012-2013,6,2012-09-29,Reading,Newcastle,2,2,D,A Marriner,6.0,8.0,0.0,3.0,0.0,0.0
7275,2012-2013_Stoke_Swansea,2012-2013,6,2012-09-29,Stoke,Swansea,2,0,H,J Moss,10.0,8.0,1.0,1.0,0.0,0.0
7276,2012-2013_Sunderland_Wigan,2012-2013,6,2012-09-29,Sunderland,Wigan,1,0,H,H Webb,20.0,16.0,2.0,5.0,0.0,1.0
7277,2012-2013_Aston Villa_West Brom,2012-2013,6,2012-09-30,Aston Villa,West Brom,1,1,D,A Taylor,9.0,11.0,1.0,1.0,0.0,0.0
7278,2012-2013_QPR_West Ham,2012-2013,6,2012-10-01,QPR,West Ham,1,2,A,M Clattenburg,9.0,21.0,1.0,8.0,1.0,0.0
7279,2012-2013_Chelsea_Norwich,2012-2013,7,2012-10-06,Chelsea,Norwich,4,1,H,A Taylor,7.0,1.0,0.0,0.0,0.0,0.0
7280,2012-2013_Man City_Sunderland,2012-2013,7,2012-10-06,Man City,Sunderland,3,0,H,L Probert,10.0,10.0,0.0,3.0,0.0,0.0
7281,2012-2013_Swansea_Reading,2012-2013,7,2012-10-06,Swansea,Reading,2,2,D,M Dean,8.0,11.0,1.0,3.0,0.0,0.0
7282,2012-2013_West Brom_QPR,2012-2013,7,2012-10-06,West Brom,QPR,3,2,H,M Jones,16.0,12.0,2.0,2.0,0.0,0.0
7283,2012-2013_West Ham_Arsenal,2012-2013,7,2012-10-06,West Ham,Arsenal,1,3,A,P Dowd,12.0,7.0,3.0,2.0,0.0,0.0
7284,2012-2013_Wigan_Everton,2012-2013,7,2012-10-06,Wigan,Everton,2,2,D,K Friend,14.0,14.0,2.0,5.0,0.0,0.0
7285,2012-2013_Liverpool_Stoke,2012-2013,7,2012-10-07,Liverpool,Stoke,0,0,D,L Mason,9.0,16.0,0.0,6.0,0.0,0.0
7286,2012-2013_Newcastle_Man United,2012-2013,7,2012-10-07,Newcastle,Man United,0,3,A,H Webb,15.0,12.0,4.0,4.0,0.0,0.0
7287,2012-2013_Southampton_Fulham,2012-2013,7,2012-10-07,Southampton,Fulham,2,2,D,M Clattenburg,13.0,5.0,4.0,0.0,0.0,0.0
7288,2012-2013_Tottenham_Aston Villa,2012-2013,7,2012-10-07,Tottenham,Aston Villa,2,0,H,N Swarbrick,7.0,10.0,1.0,3.0,0.0,0.0
7289,2012-2013_Fulham_Aston Villa,2012-2013,8,2012-10-20,Fulham,Aston Villa,1,0,H,C Foy,7.0,11.0,1.0,2.0,0.0,0.0
7290,2012-2013_Liverpool_Reading,2012-2013,8,2012-10-20,Liverpool,Reading,1,0,H,R East,13.0,6.0,1.0,1.0,0.0,0.0
7291,2012-2013_Man United_Stoke,2012-2013,8,2012-10-20,Man United,Stoke,4,2,H,A Taylor,9.0,10.0,1.0,1.0,0.0,0.0
7292,2012-2013_Norwich_Arsenal,2012-2013,8,2012-10-20,Norwich,Arsenal,1,0,H,L Probert,9.0,9.0,4.0,0.0,0.0,0.0
7293,2012-2013_Swansea_Wigan,2012-2013,8,2012-10-20,Swansea,Wigan,2,1,H,M Jones,13.0,11.0,2.0,3.0,0.0,0.0
7294,2012-2013_Tottenham_Chelsea,2012-2013,8,2012-10-20,Tottenham,Chelsea,2,4,A,M Dean,7.0,8.0,3.0,2.0,0.0,0.0
7295,2012-2013_West Brom_Man City,2012-2013,8,2012-10-20,West Brom,Man City,1,2,A,M Clattenburg,11.0,15.0,4.0,3.0,0.0,1.0
7296,2012-2013_West Ham_Southampton,2012-2013,8,2012-10-20,West Ham,Southampton,4,1,H,N Swarbrick,10.0,12.0,0.0,2.0,0.0,0.0
7297,2012-2013_QPR_Everton,2012-2013,8,2012-10-21,QPR,Everton,1,1,D,J Moss,12.0,18.0,2.0,1.0,0.0,1.0
7298,2012-2013_Sunderland_Newcastle,2012-2013,8,2012-10-21,Sunderland,Newcastle,1,1,D,M Atkinson,14.0,15.0,0.0,4.0,0.0,1.0
7299,2012-2013_Arsenal_QPR,2012-2013,9,2012-10-27,Arsenal,QPR,1,0,H,A Taylor,14.0,9.0,1.0,2.0,0.0,1.0
7300,2012-2013_Aston Villa_Norwich,2012-2013,9,2012-10-27,Aston Villa,Norwich,1,1,D,P Dowd,12.0,7.0,2.0,0.0,1.0,0.0
7301,2012-2013_Man City_Swansea,2012-2013,9,2012-10-27,Man City,Swansea,1,0,H,M Atkinson,8.0,10.0,1.0,2.0,0.0,0.0
7302,2012-2013_Reading_Fulham,2012-2013,9,2012-10-27,Reading,Fulham,3,3,D,M Jones,6.0,17.0,1.0,1.0,0.0,0.0
7303,2012-2013_Stoke_Sunderland,2012-2013,9,2012-10-27,Stoke,Sunderland,0,0,D,M Halsey,12.0,6.0,2.0,2.0,0.0,0.0
7304,2012-2013_Wigan_West Ham,2012-2013,9,2012-10-27,Wigan,West Ham,2,1,H,J Moss,10.0,16.0,3.0,4.0,0.0,0.0
7305,2012-2013_Chelsea_Man United,2012-2013,9,2012-10-28,Chelsea,Man United,2,3,A,M Clattenburg,13.0,11.0,2.0,2.0,2.0,0.0
7306,2012-2013_Everton_Liverpool,2012-2013,9,2012-10-28,Everton,Liverpool,2,2,D,A Marriner,16.0,18.0,4.0,3.0,0.0,0.0
7307,2012-2013_Newcastle_West Brom,2012-2013,9,2012-10-28,Newcastle,West Brom,2,1,H,C Foy,13.0,7.0,3.0,2.0,0.0,0.0
7308,2012-2013_Southampton_Tottenham,2012-2013,9,2012-10-28,Southampton,Tottenham,1,2,A,L Mason,14.0,8.0,0.0,3.0,0.0,0.0
7309,2012-2013_Fulham_Everton,2012-2013,10,2012-11-03,Fulham,Everton,2,2,D,N Swarbrick,16.0,9.0,3.0,1.0,0.0,0.0
7310,2012-2013_Man United_Arsenal,2012-2013,10,2012-11-03,Man United,Arsenal,2,1,H,M Dean,13.0,13.0,5.0,3.0,0.0,1.0
7311,2012-2013_Norwich_Stoke,2012-2013,10,2012-11-03,Norwich,Stoke,1,0,H,A Marriner,11.0,13.0,1.0,5.0,0.0,0.0
7312,2012-2013_Sunderland_Aston Villa,2012-2013,10,2012-11-03,Sunderland,Aston Villa,0,1,A,M Jones,10.0,17.0,2.0,3.0,0.0,0.0
7313,2012-2013_Swansea_Chelsea,2012-2013,10,2012-11-03,Swansea,Chelsea,1,1,D,K Friend,12.0,9.0,4.0,1.0,0.0,0.0
7314,2012-2013_Tottenham_Wigan,2012-2013,10,2012-11-03,Tottenham,Wigan,0,1,A,M Atkinson,10.0,11.0,1.0,1.0,0.0,0.0
7315,2012-2013_West Ham_Man City,2012-2013,10,2012-11-03,West Ham,Man City,0,0,D,H Webb,11.0,12.0,3.0,0.0,0.0,0.0
7316,2012-2013_Liverpool_Newcastle,2012-2013,10,2012-11-04,Liverpool,Newcastle,1,1,D,A Taylor,10.0,13.0,0.0,1.0,0.0,1.0
7317,2012-2013_QPR_Reading,2012-2013,10,2012-11-04,QPR,Reading,1,1,D,M Oliver,11.0,15.0,0.0,2.0,0.0,0.0
7318,2012-2013_West Brom_Southampton,2012-2013,10,2012-11-05,West Brom,Southampton,2,0,H,M Halsey,6.0,12.0,1.0,0.0,0.0,0.0
7319,2012-2013_Arsenal_Fulham,2012-2013,11,2012-11-10,Arsenal,Fulham,3,3,D,P Dowd,12.0,10.0,1.0,2.0,0.0,0.0
7320,2012-2013_Aston Villa_Man United,2012-2013,11,2012-11-10,Aston Villa,Man United,2,3,A,K Friend,12.0,7.0,1.0,1.0,0.0,0.0
7321,2012-2013_Everton_Sunderland,2012-2013,11,2012-11-10,Everton,Sunderland,2,1,H,L Mason,14.0,14.0,1.0,3.0,0.0,0.0
7322,2012-2013_Reading_Norwich,2012-2013,11,2012-11-10,Reading,Norwich,0,0,D,C Foy,9.0,16.0,0.0,1.0,0.0,0.0
7323,2012-2013_Southampton_Swansea,2012-2013,11,2012-11-10,Southampton,Swansea,1,1,D,A Marriner,11.0,10.0,2.0,2.0,0.0,0.0
7324,2012-2013_Stoke_QPR,2012-2013,11,2012-11-10,Stoke,QPR,1,0,H,M Atkinson,11.0,16.0,2.0,3.0,0.0,0.0
7325,2012-2013_Wigan_West Brom,2012-2013,11,2012-11-10,Wigan,West Brom,1,2,A,N Swarbrick,9.0,13.0,1.0,4.0,0.0,0.0
7326,2012-2013_Chelsea_Liverpool,2012-2013,11,2012-11-11,Chelsea,Liverpool,1,1,D,H Webb,12.0,13.0,1.0,3.0,0.0,0.0
7327,2012-2013_Man City_Tottenham,2012-2013,11,2012-11-11,Man City,Tottenham,2,1,H,M Oliver,16.0,7.0,1.0,2.0,0.0,0.0
7328,2012-2013_Newcastle_West Ham,2012-2013,11,2012-11-11,Newcastle,West Ham,0,1,A,M Dean,8.0,14.0,1.0,2.0,0.0,0.0
7329,2012-2013_Arsenal_Tottenham,2012-2013,12,2012-11-17,Arsenal,Tottenham,5,2,H,H Webb,13.0,12.0,1.0,2.0,0.0,1.0
7330,2012-2013_Liverpool_Wigan,2012-2013,12,2012-11-17,Liverpool,Wigan,3,0,H,K Friend,9.0,11.0,0.0,3.0,0.0,0.0
7331,2012-2013_Man City_Aston Villa,2012-2013,12,2012-11-17,Man City,Aston Villa,5,0,H,J Moss,9.0,4.0,0.0,1.0,0.0,0.0
7332,2012-2013_Newcastle_Swansea,2012-2013,12,2012-11-17,Newcastle,Swansea,1,2,A,P Dowd,7.0,7.0,1.0,3.0,0.0,0.0
7333,2012-2013_Norwich_Man United,2012-2013,12,2012-11-17,Norwich,Man United,1,0,H,A Taylor,10.0,7.0,0.0,1.0,0.0,0.0
7334,2012-2013_QPR_Southampton,2012-2013,12,2012-11-17,QPR,Southampton,1,3,A,M Dean,12.0,9.0,1.0,0.0,0.0,0.0
7335,2012-2013_Reading_Everton,2012-2013,12,2012-11-17,Reading,Everton,2,1,H,M Atkinson,11.0,11.0,3.0,2.0,0.0,0.0
7336,2012-2013_West Brom_Chelsea,2012-2013,12,2012-11-17,West Brom,Chelsea,2,1,H,M Oliver,7.0,13.0,0.0,0.0,0.0,0.0
7337,2012-2013_Fulham_Sunderland,2012-2013,12,2012-11-18,Fulham,Sunderland,1,3,A,L Probert,9.0,13.0,1.0,3.0,1.0,0.0
7338,2012-2013_West Ham_Stoke,2012-2013,12,2012-11-19,West Ham,Stoke,1,1,D,C Foy,8.0,9.0,1.0,0.0,0.0,0.0
7339,2012-2013_Aston Villa_Arsenal,2012-2013,13,2012-11-24,Aston Villa,Arsenal,0,0,D,L Mason,6.0,9.0,1.0,0.0,0.0,0.0
7340,2012-2013_Everton_Norwich,2012-2013,13,2012-11-24,Everton,Norwich,1,1,D,M Jones,10.0,18.0,0.0,3.0,0.0,0.0
7341,2012-2013_Man United_QPR,2012-2013,13,2012-11-24,Man United,QPR,3,1,H,L Probert,6.0,10.0,1.0,1.0,0.0,0.0
7342,2012-2013_Stoke_Fulham,2012-2013,13,2012-11-24,Stoke,Fulham,1,0,H,M Oliver,14.0,11.0,1.0,1.0,0.0,0.0
7343,2012-2013_Sunderland_West Brom,2012-2013,13,2012-11-24,Sunderland,West Brom,2,4,A,M Dean,12.0,15.0,2.0,3.0,0.0,0.0
7344,2012-2013_Wigan_Reading,2012-2013,13,2012-11-24,Wigan,Reading,3,2,H,H Webb,15.0,9.0,2.0,0.0,0.0,0.0
7345,2012-2013_Chelsea_Man City,2012-2013,13,2012-11-25,Chelsea,Man City,0,0,D,C Foy,9.0,16.0,0.0,3.0,0.0,0.0
7346,2012-2013_Southampton_Newcastle,2012-2013,13,2012-11-25,Southampton,Newcastle,2,0,H,M Atkinson,12.0,14.0,2.0,2.0,0.0,0.0
7347,2012-2013_Swansea_Liverpool,2012-2013,13,2012-11-25,Swansea,Liverpool,0,0,D,J Moss,6.0,10.0,1.0,0.0,0.0,0.0
7348,2012-2013_Tottenham_West Ham,2012-2013,13,2012-11-25,Tottenham,West Ham,3,1,H,A Marriner,9.0,10.0,1.0,2.0,0.0,0.0
7349,2012-2013_Aston Villa_Reading,2012-2013,14,2012-11-27,Aston Villa,Reading,1,0,H,L Probert,10.0,5.0,1.0,0.0,0.0,0.0
7350,2012-2013_Sunderland_QPR,2012-2013,14,2012-11-27,Sunderland,QPR,0,0,D,A Marriner,10.0,15.0,1.0,3.0,0.0,0.0
7351,2012-2013_Chelsea_Fulham,2012-2013,14,2012-11-28,Chelsea,Fulham,0,0,D,A Taylor,10.0,11.0,3.0,0.0,0.0,0.0
7352,2012-2013_Everton_Arsenal,2012-2013,14,2012-11-28,Everton,Arsenal,1,1,D,M Oliver,15.0,9.0,2.0,1.0,0.0,0.0
7353,2012-2013_Man United_West Ham,2012-2013,14,2012-11-28,Man United,West Ham,1,0,H,M Jones,7.0,9.0,1.0,1.0,0.0,0.0
7354,2012-2013_Southampton_Norwich,2012-2013,14,2012-11-28,Southampton,Norwich,1,1,D,M Clattenburg,11.0,7.0,1.0,1.0,0.0,0.0
7355,2012-2013_Stoke_Newcastle,2012-2013,14,2012-11-28,Stoke,Newcastle,2,1,H,H Webb,12.0,12.0,2.0,2.0,0.0,0.0
7356,2012-2013_Swansea_West Brom,2012-2013,14,2012-11-28,Swansea,West Brom,3,1,H,L Mason,10.0,16.0,0.0,4.0,0.0,0.0
7357,2012-2013_Tottenham_Liverpool,2012-2013,14,2012-11-28,Tottenham,Liverpool,2,1,H,P Dowd,4.0,14.0,1.0,2.0,0.0,0.0
7358,2012-2013_Wigan_Man City,2012-2013,14,2012-11-28,Wigan,Man City,0,2,A,M Halsey,13.0,12.0,1.0,1.0,0.0,0.0
7359,2012-2013_Arsenal_Swansea,2012-2013,15,2012-12-01,Arsenal,Swansea,0,2,A,M Clattenburg,11.0,9.0,1.0,0.0,0.0,0.0
7360,2012-2013_Fulham_Tottenham,2012-2013,15,2012-12-01,Fulham,Tottenham,0,3,A,C Foy,10.0,8.0,0.0,2.0,0.0,0.0
7361,2012-2013_Liverpool_Southampton,2012-2013,15,2012-12-01,Liverpool,Southampton,1,0,H,M Oliver,10.0,8.0,2.0,0.0,0.0,0.0
7362,2012-2013_Man City_Everton,2012-2013,15,2012-12-01,Man City,Everton,1,1,D,L Probert,16.0,12.0,2.0,1.0,0.0,0.0
7363,2012-2013_QPR_Aston Villa,2012-2013,15,2012-12-01,QPR,Aston Villa,1,1,D,H Webb,5.0,6.0,1.0,2.0,0.0,0.0
7364,2012-2013_Reading_Man United,2012-2013,15,2012-12-01,Reading,Man United,3,4,A,M Halsey,10.0,12.0,1.0,1.0,0.0,0.0
7365,2012-2013_West Brom_Stoke,2012-2013,15,2012-12-01,West Brom,Stoke,0,1,A,K Friend,8.0,15.0,0.0,3.0,0.0,0.0
7366,2012-2013_West Ham_Chelsea,2012-2013,15,2012-12-01,West Ham,Chelsea,3,1,H,M Atkinson,15.0,6.0,1.0,2.0,0.0,0.0
7367,2012-2013_Norwich_Sunderland,2012-2013,15,2012-12-02,Norwich,Sunderland,2,1,H,P Dowd,11.0,16.0,0.0,2.0,0.0,0.0
7368,2012-2013_Newcastle_Wigan,2012-2013,15,2012-12-03,Newcastle,Wigan,3,0,H,M Jones,12.0,14.0,1.0,3.0,0.0,1.0
7369,2012-2013_Arsenal_West Brom,2012-2013,16,2012-12-08,Arsenal,West Brom,2,0,H,M Jones,11.0,12.0,2.0,3.0,0.0,0.0
7370,2012-2013_Aston Villa_Stoke,2012-2013,16,2012-12-08,Aston Villa,Stoke,0,0,D,R East,8.0,13.0,0.0,1.0,0.0,1.0
7371,2012-2013_Southampton_Reading,2012-2013,16,2012-12-08,Southampton,Reading,1,0,H,J Moss,11.0,10.0,0.0,0.0,0.0,0.0
7372,2012-2013_Sunderland_Chelsea,2012-2013,16,2012-12-08,Sunderland,Chelsea,1,3,A,M Halsey,11.0,14.0,1.0,3.0,0.0,0.0
7373,2012-2013_Swansea_Norwich,2012-2013,16,2012-12-08,Swansea,Norwich,3,4,A,H Webb,12.0,9.0,2.0,1.0,0.0,0.0
7374,2012-2013_Wigan_QPR,2012-2013,16,2012-12-08,Wigan,QPR,2,2,D,P Dowd,7.0,11.0,0.0,1.0,0.0,0.0
